# expected_volume_mL=112.37,sensor_cal_factor=0.00052587,source_duration_s=25.00
time_s,mass_g,filt_mass_g,filt_inflow_g_s,kz_flow_g_s,cum_volume_g,cum_volume_mL,zone,is_roi
21.26144576072693,80.097170361,82.15710538689983,0.6289236321240851,3.323315973050305,85.85221077493537,86.00702341708613,draining,1
21.299932956695557,81.82254983099999,82.17310387347673,0.360608231832773,3.3017423646433066,85.86179995245935,86.0166298862546,draining,1
21.337038040161133,83.340736521,82.18269709133497,0.15625774060891928,3.2802935298086395,85.86188908047218,86.01671917498716,draining,1
21.338042736053467,83.19927749099999,82.18705747039971,0.021165126377309045,3.2589697221207756,85.86151058622154,86.01633999821834,draining,1
21.374109983444214,82.218529941,82.18752402458256,-0.042153379045063756,3.2377710434967466,85.86007914176706,86.0149059725176,draining,1
21.411746978759766,79.663327611,82.18560064208772,-0.0339124409003043,3.2166974722861905,85.86008334852653,86.01491018686289,draining,1
21.412665843963623,81.78836828099999,82.18294370695702,0.04306886438039481,3.1957488965391105,85.86436300268427,86.01919755828919,draining,1
21.450433015823364,85.676125191,82.18134652577781,0.18356468782949242,3.1749251502803446,85.87717772566855,86.03203538936941,draining,1
21.495893955230713,82.519327581,82.18271314961481,0.3802038198757924,3.154226050608141,85.89209051124763,86.0469750663671,draining,1
21.525600910186768,80.646704511,82.18899016012872,0.6237890566167374,3.1336903934494518,85.89285655199615,86.04774248847541,draining,1
21.526603937149048,80.50209026099999,82.20203779997495,0.9036688828381133,3.1133187006144785,85.93081651915566,86.08577090678787,draining,1
21.562553882598877,83.26974407099999,82.22346787815076,1.2081544695773303,3.0931115088934864,85.9813998126785,86.13644541442447,draining,1
21.599568843841553,83.218734681,82.25450100476765,1.524972451249165,3.0730693805006886,85.98356827157298,86.13861778358343,draining,1
21.60085701942444,81.68372015099999,82.29587363870284,1.8417407876629248,3.0531929118595325,86.0545099748206,86.2096874121625,draining,1
21.636432886123657,82.535103681,82.34779078302354,2.146451761370977,3.033482741381128,86.1408560578656,86.29618919842277,voiding,1
